indicatorId,geoUnit,year,value,qualifier,magnitude
CR.1.URB.M,MOZ,2003,19.44768905639648,,
CR.1.URB.M,MOZ,2008,53.38582992553711,,
CR.1.URB.M,MOZ,2011,65.1093521118164,,
CR.1.URB.M,MOZ,2015,65.57,,
CR.1.URB.M,MOZ,2022,77.68730163574219,,
CR.1.URB.M,NGA,2003,71.39610290527344,,
CR.1.URB.M,NGA,2007,73.65509033203125,,
CR.1.URB.M,NGA,2008,87.16252136230469,,
CR.1.URB.M,NGA,2010,86.2584228515625,,
CR.1.URB.M,NGA,2011,86.45128631591797,,
CR.1.URB.M,NGA,2013,88.0317611694336,,
CR.1.URB.M,NGA,2016,89.72480010986328,,
CR.1.URB.M,NGA,2018,88.19851684570312,,
CR.1.URB.M,NGA,2019,91.67366790771484,,
CR.1.URB.M,NGA,2021,89.08277130126953,,
CR.1.URB.M,SEN,2002,58.18864059448242,,
CR.1.URB.M,SEN,2005,43.19210815429688,,
CR.1.URB.M,SEN,2011,58.48143005371094,,
CR.1.URB.M,SEN,2014,64.71000000000001,,
CR.1.URB.M,SEN,2015,63.15890121459961,,
CR.1.URB.M,SEN,2016,67.19454956054688,,
CR.1.URB.M,SEN,2017,63.12533950805664,,
CR.1.URB.M,SEN,2018,67.13807678222656,,
CR.1.URB.M,SEN,2019,58.14046859741211,,
CR.1.URB.M,SEN,2023,60.71249008178711,,
